Date,Open,High,Low,Close,Adj Close,Volume,Date
2020-01-02,1.2799999713897705,1.2799999713897705,1.2200000286102295,1.2400000095367432,1.2400000095367432,488700,2020-01-02
2020-01-03,1.2799999713897705,1.2799999713897705,1.2300000190734863,1.2400000095367432,1.2400000095367432,122000,2020-01-03
2020-01-06,1.2400000095367432,1.2899999618530273,1.2300000190734863,1.2699999809265137,1.2699999809265137,395600,2020-01-06
2020-01-07,1.25,1.2599999904632568,1.2300000190734863,1.2400000095367432,1.2400000095367432,128800,2020-01-07
2020-01-08,1.2400000095367432,1.2400000095367432,1.190000057220459,1.2200000286102295,1.2200000286102295,400500,2020-01-08
2020-01-09,1.2100000381469727,1.2200000286102295,1.159999966621399,1.190000057220459,1.190000057220459,384400,2020-01-09
2020-01-10,1.2000000476837158,1.2170000076293945,1.1799999475479126,1.2000000476837158,1.2000000476837158,245100,2020-01-10
2020-01-13,1.190000057220459,1.25,1.1799999475479126,1.2100000381469727,1.2100000381469727,388300,2020-01-13
2020-01-14,1.2400000095367432,1.2599999904632568,1.2200000286102295,1.25,1.25,156400,2020-01-14
2020-01-15,1.25,1.2599999904632568,1.2200000286102295,1.25,1.25,280900,2020-01-15
2020-01-16,1.2599999904632568,1.2799999713897705,1.2400000095367432,1.2599999904632568,1.2599999904632568,247500,2020-01-16
2020-01-17,1.2599999904632568,1.274999976158142,1.25,1.2699999809265137,1.2699999809265137,261800,2020-01-17
2020-01-21,1.2799999713897705,1.2799999713897705,1.2200000286102295,1.25,1.25,256000,2020-01-21
2020-01-22,1.2200000286102295,1.2300000190734863,1.2000000476837158,1.2300000190734863,1.2300000190734863,175400,2020-01-22
2020-01-23,1.2400000095367432,1.2400000095367432,1.190000057220459,1.2000000476837158,1.2000000476837158,124500,2020-01-23
2020-01-24,1.2000000476837158,1.2100000381469727,1.149999976158142,1.159999966621399,1.159999966621399,553700,2020-01-24
2020-01-27,1.1699999570846558,1.1699999570846558,1.1200000047683716,1.149999976158142,1.149999976158142,397100,2020-01-27
2020-01-28,1.159999966621399,1.159999966621399,1.090000033378601,1.100000023841858,1.100000023841858,309700,2020-01-28
2020-01-29,1.1200000047683716,1.1200000047683716,1.0700000524520874,1.090000033378601,1.090000033378601,457000,2020-01-29
2020-01-30,1.090000033378601,1.090000033378601,1.0299999713897705,1.0800000429153442,1.0800000429153442,1561900,2020-01-30
2020-01-31,1.100000023841858,1.100000023841858,1.0299999713897705,1.0850000381469727,1.0850000381469727,1185000,2020-01-31
2020-02-03,1.0700000524520874,1.0800000429153442,1.0299999713897705,1.059999942779541,1.059999942779541,754500,2020-02-03
2020-02-04,1.0800000429153442,1.1200000047683716,1.0700000524520874,1.0700000524520874,1.0700000524520874,559300,2020-02-04
2020-02-05,1.0800000429153442,1.1399999856948853,1.0800000429153442,1.1399999856948853,1.1399999856948853,323500,2020-02-05
2020-02-06,1.149999976158142,1.149999976158142,1.0800000429153442,1.1100000143051147,1.1100000143051147,228600,2020-02-06
2020-02-07,1.1299999952316284,1.1299999952316284,1.059999942779541,1.0700000524520874,1.0700000524520874,345200,2020-02-07
2020-02-10,1.0700000524520874,1.0700000524520874,1.0,1.0299999713897705,1.0299999713897705,559300,2020-02-10
2020-02-11,1.0299999713897705,1.0800000429153442,1.0299999713897705,1.059999942779541,1.059999942779541,260300,2020-02-11
2020-02-12,1.059999942779541,1.1399999856948853,1.0499999523162842,1.1399999856948853,1.1399999856948853,387200,2020-02-12
2020-02-13,1.1699999570846558,1.1799999475479126,1.1399999856948853,1.1699999570846558,1.1699999570846558,437300,2020-02-13
2020-02-14,1.190000057220459,1.190000057220459,1.1299999952316284,1.149999976158142,1.149999976158142,301900,2020-02-14
2020-02-18,1.149999976158142,1.149999976158142,1.0709999799728394,1.100000023841858,1.100000023841858,1122800,2020-02-18
2020-02-19,1.1200000047683716,1.125,1.0720000267028809,1.100000023841858,1.100000023841858,349400,2020-02-19
2020-02-20,1.100000023841858,1.1200000047683716,1.0700000524520874,1.100000023841858,1.100000023841858,278500,2020-02-20
2020-02-21,1.100000023841858,1.1150000095367432,1.0499999523162842,1.1100000143051147,1.1100000143051147,302500,2020-02-21
2020-02-24,1.090000033378601,1.090000033378601,1.0499999523162842,1.0700000524520874,1.0700000524520874,1200700,2020-02-24
2020-02-25,1.0700000524520874,1.0700000524520874,1.0,1.0199999809265137,1.0199999809265137,536700,2020-02-25
2020-02-26,1.0,1.0199999809265137,0.9599999785423279,0.9700000286102295,0.9700000286102295,534000,2020-02-26
2020-02-27,0.9599999785423279,0.9679999947547913,0.8809999823570251,0.9200000166893005,0.9200000166893005,1006100,2020-02-27
2020-02-28,0.9409999847412109,0.9409999847412109,0.8500000238418579,0.9240000247955322,0.9240000247955322,872900,2020-02-28
2020-03-02,0.9139999747276306,0.949999988079071,0.8999999761581421,0.9300000071525574,0.9300000071525574,291500,2020-03-02
2020-03-03,0.9300000071525574,0.9670000076293945,0.9300000071525574,0.9549999833106995,0.9549999833106995,612500,2020-03-03
