Date,Open,High,Low,Close,Adj Close,Volume,Date
2021-09-02,1000.0,1000.0,1000.0,1000.0,1000.0,54,2021-09-02
2021-09-03,1005.0,1005.0,987.5,987.5,987.5,24,2021-09-03
2021-09-07,987.5,987.5,987.5,987.5,987.5,0,2021-09-07
2021-09-08,987.5,987.5,987.5,987.5,987.5,0,2021-09-08
2021-09-09,993.0,993.0,993.0,993.0,993.0,6,2021-09-09
2021-09-10,993.0,995.0,993.0,994.7000122070312,994.7000122070312,54,2021-09-10
2021-09-13,996.0,996.0,996.0,996.0,996.0,5,2021-09-13
2021-09-14,997.0,997.0,995.0,997.0,997.0,1922,2021-09-14
2021-09-15,997.0,1000.0,997.0,999.0,999.0,731,2021-09-15
2021-09-16,999.0,1000.0,997.0,1000.0,1000.0,5165,2021-09-16
2021-09-17,1000.0,1000.0,999.0,999.0,999.0,1082,2021-09-17
2021-09-20,999.0,999.0,996.0,996.0,996.0,245,2021-09-20
2021-09-21,999.5,999.5,996.0,997.0,997.0,574,2021-09-21
2021-09-22,999.0,1001.0,998.0,999.0,999.0,681,2021-09-22
2021-09-23,999.0,999.0,996.0,999.0,999.0,1637,2021-09-23
2021-09-24,998.0,998.0,996.0,998.0,998.0,1403,2021-09-24
2021-09-27,996.0,1000.0,996.0,998.0,998.0,348,2021-09-27
2021-09-28,998.0,1000.0,997.0,1000.0,1000.0,3382,2021-09-28
2021-09-29,1000.0,1000.0,1000.0,1000.0,1000.0,0,2021-09-29
2021-09-30,1000.0,1004.0,999.0,1001.0,1001.0,1085,2021-09-30
2021-10-01,1001.0,1001.0,1001.0,1001.0,1001.0,0,2021-10-01
2021-10-04,1002.0,1002.2999877929688,1002.0,1002.0,1002.0,50,2021-10-04
2021-10-05,1000.0,1000.0,999.0,1000.0,1000.0,73,2021-10-05
2021-10-06,1000.0,1000.0,1000.0,1000.0,1000.0,0,2021-10-06
2021-10-07,1000.0,1000.0,1000.0,1000.0,1000.0,397,2021-10-07
2021-10-08,1000.0,1000.0,1000.0,1000.0,1000.0,0,2021-10-08
