Date,Open,High,Low,Close,Adj Close,Volume,Date
2020-01-02,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,800,2020-01-02
2020-01-03,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,100,2020-01-03
2020-01-06,0.9200000166893005,0.949999988079071,0.9200000166893005,0.949999988079071,0.949999988079071,300,2020-01-06
2020-01-07,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0,2020-01-07
2020-01-08,0.949999988079071,0.9700000286102295,0.949999988079071,0.9700000286102295,0.9700000286102295,14000,2020-01-08
2020-01-09,0.9399999976158142,0.9399999976158142,0.9200000166893005,0.9200000166893005,0.9200000166893005,900,2020-01-09
2020-01-10,0.9800000190734863,0.9800000190734863,0.9700000286102295,0.9800000190734863,0.9800000190734863,2600,2020-01-10
2020-01-13,0.9800000190734863,1.0,0.9800000190734863,1.0,1.0,2000,2020-01-13
2020-01-14,0.9800000190734863,1.0,0.9200000166893005,0.949999988079071,0.949999988079071,22700,2020-01-14
2020-01-15,1.0,1.0,0.8700000047683716,0.8700000047683716,0.8700000047683716,6400,2020-01-15
2020-01-16,0.9100000262260437,1.0,0.9100000262260437,1.0,1.0,14000,2020-01-16
2020-01-17,1.0,1.0,1.0,1.0,1.0,1300,2020-01-17
2020-01-21,1.0,1.0,0.9200000166893005,1.0,1.0,10000,2020-01-21
2020-01-22,1.0,1.0,1.0,1.0,1.0,10000,2020-01-22
2020-01-23,1.0,1.0,1.0,1.0,1.0,1100,2020-01-23
2020-01-24,1.0,1.0,1.0,1.0,1.0,24700,2020-01-24
2020-01-27,1.0,1.0,0.9300000071525574,0.9300000071525574,0.9300000071525574,4700,2020-01-27
2020-01-28,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,13000,2020-01-28
2020-01-29,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0,2020-01-29
2020-01-30,0.9300000071525574,0.949999988079071,0.8799999952316284,0.8999999761581421,0.8999999761581421,65600,2020-01-30
2020-01-31,0.8799999952316284,0.949999988079071,0.8799999952316284,0.9100000262260437,0.9100000262260437,18400,2020-01-31
2020-02-03,0.9100000262260437,1.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,83800,2020-02-03
2020-02-04,0.8999999761581421,0.9900000095367432,0.8999999761581421,0.9800000190734863,0.9800000190734863,7200,2020-02-04
2020-02-05,0.9800000190734863,0.9900000095367432,0.9200000166893005,0.9200000166893005,0.9200000166893005,10000,2020-02-05
2020-02-06,0.949999988079071,0.9900000095367432,0.9200000166893005,0.949999988079071,0.949999988079071,9200,2020-02-06
2020-02-07,0.949999988079071,0.9599999785423279,0.9100000262260437,0.9599999785423279,0.9599999785423279,1700,2020-02-07
2020-02-10,0.9599999785423279,1.0,0.9599999785423279,1.0,1.0,6000,2020-02-10
2020-02-11,1.0,1.0,0.9599999785423279,0.9700000286102295,0.9700000286102295,1400,2020-02-11
2020-02-12,0.9300000071525574,0.949999988079071,0.8999999761581421,0.949999988079071,0.949999988079071,47400,2020-02-12
2020-02-13,0.9599999785423279,0.9900000095367432,0.9300000071525574,0.9900000095367432,0.9900000095367432,3000,2020-02-13
2020-02-14,0.9900000095367432,1.0,0.9800000190734863,1.0,1.0,20500,2020-02-14
2020-02-18,1.0,1.0,0.949999988079071,1.0,1.0,26600,2020-02-18
2020-02-19,1.0,1.0,0.9800000190734863,0.9800000190734863,0.9800000190734863,9000,2020-02-19
2020-02-20,0.9900000095367432,1.0,0.9599999785423279,1.0,1.0,30400,2020-02-20
